Alapkezelő;Alap megnevezése;Sorozat megnevezése;Az alap (sorozat) ISIN kódja / egyéb azonosító;Alap fajta;Futamidő;Elsődleges eszközkategória;Befektetési politika;Földrajzi, devizális kitettség;Devizanem;Az alap (sorozat) átlagos nettó eszközértéke;"Alapkezelési díj 
(tájékoztató alapján) %-ban";"Sikerdíj 
(tájékoztató alapján) %-ban";A sikerdíj elszámolás gyakorisága;Letétkezelési díj (tájékoztató alapján) %-ban;Egyéb, a tájékoztatóban %-os formában meghatározott díjak összesen, %-ban;A tájékoztatóban %-ban meghatározott maximális díjterhelés;Az alapra terhelt összes költség;Az alapra terhelt alapkezelési díj ;Az alapra terhelt sikerdíj ;Az alapra terhelt eladási, visszaváltási, forgalmazási jutalék;Az alapra terhelt letétkezelési díj ;Az alapra terhelt egyéb költségek;Korrigált  értékpapír kereskedési és bankköltség;ezen belül: a 10 %-nál nagyobb arányt jelentő kollektív értékpapírokba történő befektetés kapcsán felmerült költségek;Ingatlanalapokra terhelt értékcsökkenés, továbbszámlázott közüzemi díjak, egyéb költségek;A 10 %-nál nagyobb arányt jelentő kollektív értékpapírokba történő befektetéshez kapcsolódó arányosított, összesített folyó díjterhelési mutató (%);"Az alapra terhelt összes korrigált költség
(Ft / deviza)";Alapkezelési díj/összes korrigált költség (%);Letétkezelési díj/összes korrigált költség (%);Alapkezelési díj/SÁNE (%);Letétkezelési díj/SÁNE (%);"TER 2024
(%)"
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG BondMaxx Total Return Kötvény Befektetési Alap;BondMaxx Kötvény PI sorozat;HU0000727391;nyílt végű;határozatlan;értékpapíralap;szabad futamidejű kötvényalap;külföldi;PLN;4,368,991.12;0.8;20;éves;0.028;0.5;;39,833.00;32,252.00;0.00;2,151.00;817.00;4,150.00;463.00;0.00;0.00;0;39,370.00;81.92;2.08;0.74;0.02;0.90
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG BondMaxx Total Return Kötvény Befektetési Alap;BondMaxx Kötvény E sorozat;HU0000727037;nyílt végű;határozatlan;értékpapíralap;szabad futamidejű kötvényalap;külföldi;EUR;677,386,412.69;1.75;20;éves;0.028;0.5;;12,711,393.00;11,497,436.00;0.00;338,443.00;128,527.00;656,977.00;90,010.00;0.00;0.00;0;12,621,383.00;91.09;1.02;1.70;0.02;1.86
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Cseh Rövid Kötvény Befektetési Alap;Cseh Rövid Kötvény A sorozat;HU0000731781;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;CZK;193,379,857.49;1;;0;0.15;0.5;;2,170,925.00;1,470,774.00;0.00;98,315.00;364,915.00;193,379.00;43,542.00;0.00;0.00;0;2,127,383.00;69.14;17.15;0.76;0.19;1.10
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Cseh Rövid Kötvény Befektetési Alap;Cseh Rövid Kötvény I sorozat;HU0000731799;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;CZK;383,568,096.07;0.5;;0;0.15;0.5;;2,375,964.00;966,957.00;0.00;193,913.00;719,770.00;388,937.00;106,387.00;0.00;0.00;0;2,269,577.00;42.61;31.71;0.25;0.19;0.59
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Európai Részvény Alapokba Fektető Részalap ;Európai Részvény Részalap A sorozat;HU0000716105;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;389,713,130.96;1.7;20;éves;0.04;0.5;;7,760,805.00;6,690,292.00;0.00;195,591.00;156,308.00;357,355.00;361,259.00;0.00;0.00;0.1069;7,399,546.00;90.41;2.11;1.72;0.04;2.01
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Államkötvény Befektetési Alap ;Fejlett Piaci ÁllamKötvény I sorozat;HU0000724224;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;HUF;18,570,321,261.51;0.8;20;éves;0.15;0.5;;176,234,175.00;139,486,586.00;0.00;9,298,351.00;8,501,875.00;18,451,033.00;496,330.00;0.00;0.00;0;175,737,845.00;79.37;4.84;0.75;0.05;0.95
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Államkötvény Befektetési Alap ;Fejlett Piaci ÁllamKötvény A sorozat;HU0000702477;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;HUF;3,018,919,707.76;1.95;20;éves;0.15;0.5;;51,450,526.00;45,456,516.00;0.00;1,515,090.00;1,380,901.00;3,017,309.00;80,710.00;0.00;0.00;0;51,369,816.00;88.49;2.69;1.51;0.05;1.70
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Rövid Kötvény Befektetési Alap;Fejlett Piaci Rövid Kötvény EI sorozat;HU0000731971;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;EUR;3,746,053,294.83;0.5;;0;0.035;0.5;;16,116,268.00;9,805,168.00;0.00;1,541,072.00;1,333,627.00;3,314,786.00;121,615.00;0.00;0.00;0;15,994,653.00;61.30;8.34;0.26;0.04;0.43
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Rövid Kötvény Befektetési Alap;Fejlett Piaci Rövid Kötvény UI sorozat;HU0000732052;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;USD;3,785,244.52;0.5;;0;0.035;0.5;;16,514.00;9,694.00;0.00;1,547.00;1,338.00;3,780.00;155.00;0.00;0.00;0;16,359.00;59.26;8.18;0.26;0.04;0.43
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Rövid Kötvény Befektetési Alap;Fejlett Piaci Rövid Kötvény U sorozat;HU0000732045;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;USD;144,878,354.71;1;;0;0.035;0.5;;1,401,646.00;1,135,753.00;0.00;59,493.00;51,466.00;149,848.00;5,086.00;0.00;0.00;0;1,396,560.00;81.33;3.69;0.78;0.04;0.96
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Fejlett Piaci Rövid Kötvény Befektetési Alap;Fejlett Piaci Rövid Kötvény E sorozat;HU0000731963;nyílt végű;határozatlan;értékpapíralap;rövid kötvényalap;külföldi;EUR;8,524,865,998.65;1;;0;0.035;0.5;;81,594,080.00;65,816,596.00;0.00;3,448,122.00;2,982,543.00;8,933,674.00;413,145.00;0.00;0.00;0;81,180,935.00;81.07;3.67;0.77;0.03;0.95
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény R sorozat;HU0000723663;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;10,721,682,845.75;0.6;20;éves;0.09;0.01;;86,114,228.00;60,021,665.00;0.00;5,379,314.00;5,456,538.00;12,392,973.00;2,863,738.00;0.00;0.00;0.0172;83,250,490.00;72.10;6.55;0.56;0.05;0.79
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény C sorozat;HU0000723697;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;CZK;49,972,111.78;2.25;20;éves;0.09;0.01;;1,032,423.00;910,476.00;0.00;25,106.00;26,172.00;59,046.00;11,623.00;0.00;0.00;0.0172;1,020,800.00;89.19;2.56;1.82;0.05;2.06
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény P sorozat;HU0000723671;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;PLN;1,394,813.12;2.25;20;éves;0.09;0.01;;32,664.00;29,270.00;0.00;699.00;706.00;1,603.00;386.00;0.00;0.00;0.0172;32,278.00;90.68;2.19;2.10;0.05;2.33
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény UI sorozat;HU0000729561;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;USD;30,892,554.57;0.8;20;éves;0.09;0.01;;295,019.00;217,225.00;0.00;15,575.00;16,479.00;38,306.00;7,434.00;0.00;0.00;0.0172;287,585.00;75.53;5.73;0.70;0.05;0.95
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény B sorozat;HU0000705934;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;527,856,125.57;2.25;20;éves;0.09;0.01;;12,344,688.00;11,071,414.00;0.00;264,601.00;268,997.00;601,686.00;137,990.00;0.00;0.00;0.0172;12,206,698.00;90.70;2.20;2.10;0.05;2.33
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény EI sorozat;HU0000729553;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;1,945,933,594.73;0.8;20;éves;0.09;0.01;;18,407,913.00;13,626,175.00;0.00;976,975.00;1,015,939.00;2,301,400.00;487,424.00;0.00;0.00;0.0172;17,920,489.00;76.04;5.67;0.70;0.05;0.94
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény U sorozat;HU0000723705;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;USD;121,792,816.55;2.25;20;éves;0.09;0.01;;2,852,252.00;2,555,661.00;0.00;61,079.00;62,112.00;141,442.00;31,958.00;0.00;0.00;0.0172;2,820,294.00;90.62;2.20;2.10;0.05;2.33
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény I sorozat;HU0000723655;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;3,646,370,321.36;0.8;20;éves;0.09;0.01;;34,109,881.00;25,480,708.00;0.00;1,826,925.00;1,905,985.00;4,103,858.00;792,405.00;0.00;0.00;0.0172;33,317,476.00;76.48;5.72;0.70;0.05;0.93
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény PI sorozat;HU0000723689;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;PLN;5,698,066.14;0.8;20;éves;0.09;0.01;;51,649.00;38,477.00;0.00;2,758.00;3,644.00;5,883.00;887.00;0.00;0.00;0.0172;50,762.00;75.80;7.18;0.68;0.06;0.91
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Feltörekvő Piaci ESG Részvény Befektetési Alap;Feltörekvő Piaci ESG Részvény A sorozat;HU0000705272;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;3,131,600,965.38;2.25;20;éves;0.09;0.01;;73,398,330.00;65,758,439.00;0.00;1,571,590.00;1,577,954.00;3,613,744.00;876,603.00;0.00;0.00;0.0172;72,521,727.00;90.67;2.18;2.10;0.05;2.33
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Globális Feltörekvő Piaci Kötvény Befektetési Alap;Globális Feltörekvő Kötvény A sorozat;HU0000706114;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;EUR;495,607,453.73;1.25;;0;0.08;0.5;;7,568,432.00;6,216,945.00;0.00;249,503.00;355,727.00;458,785.00;287,472.00;0.00;0.00;0;7,280,960.00;85.39;4.89;1.25;0.07;1.47
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Globális Feltörekvő Piaci Kötvény Befektetési Alap;Globális Feltörekvő Kötvény B sorozat;HU0000724240;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;HUF;35,240,594.95;1.25;;0;0.08;0.5;;539,710.00;443,557.00;0.00;17,795.00;25,420.00;32,187.00;20,751.00;0.00;0.00;0;518,959.00;85.47;4.90;1.26;0.07;1.47
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Globális Feltörekvő Piaci Kötvény Befektetési Alap;Globális Feltörekvő Kötvény U sorozat;HU0000724232;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;USD;104,480,681.71;1.25;;0;0.08;0.5;;1,593,591.00;1,309,618.00;0.00;52,558.00;74,714.00;100,393.00;56,308.00;0.00;0.00;0;1,537,283.00;85.19;4.86;1.25;0.07;1.47
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Globális Feltörekvő Piaci Kötvény Befektetési Alap;Globális Feltörekvő Kötvény I sorozat;HU0000718408;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;HUF;2,263,366,071.06;0.75;;0;0.08;0.5;;23,461,438.00;17,305,335.00;0.00;1,157,103.00;1,710,276.00;2,201,607.00;1,087,117.00;0.00;0.00;0;22,374,321.00;77.34;7.64;0.76;0.08;0.99
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Globális Feltörekvő Piaci Kötvény Befektetési Alap;Globális Feltörekvő Kötvény UI sorozat;HU0000718416;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;USD;132,958,911.10;0.75;;0;0.08;0.5;;1,378,814.00;1,023,756.00;0.00;68,485.00;104,634.00;136,020.00;45,919.00;0.00;0.00;0;1,332,895.00;76.81;7.85;0.77;0.08;1.00
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény C sorozat;HU0000717392;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;CZK;108,819,067.53;2.25;20;éves;0.15;0.5;;2,456,731.00;2,133,831.00;0.00;54,706.00;77,154.00;113,504.00;77,536.00;0.00;0.00;0;2,379,195.00;89.69;3.24;1.96;0.07;2.19
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény B sorozat;HU0000705926;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;3,081,203,264.62;2.25;20;éves;0.15;0.5;;78,590,144.00;69,491,904.00;0.00;1,544,053.00;2,175,668.00;3,150,487.00;2,228,032.00;0.00;0.00;0;76,362,112.00;91.00;2.85;2.26;0.07;2.48
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény UI sorozat;HU0000730346;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;USD;81,797,533.05;0.8;20;éves;0.15;0.5;;846,885.00;615,812.00;0.00;41,049.00;57,267.00;85,825.00;46,932.00;0.00;0.00;0;799,953.00;76.98;7.16;0.75;0.07;0.98
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény I sorozat;HU0000709530;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;20,069,320,634.56;1;20;éves;0.15;0.5;;211,516,818.00;150,999,850.00;0.00;10,065,307.00;14,250,080.00;20,523,702.00;15,677,879.00;0.00;0.00;0;195,838,939.00;77.10;7.28;0.75;0.07;0.98
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény A sorozat;HU0000702501;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;5,929,811,031.12;2.25;20;éves;0.15;0.5;;151,381,038.00;133,692,202.00;0.00;2,970,536.00;4,196,263.00;6,044,490.00;4,477,547.00;0.00;0.00;0;146,903,491.00;91.01;2.86;2.25;0.07;2.48
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény EI sorozat;HU0000730361;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;EUR;465,121,759.31;0.8;20;éves;0.15;0.5;;4,814,479.00;3,509,259.00;0.00;233,917.00;325,838.00;493,621.00;251,844.00;0.00;0.00;0;4,562,635.00;76.91;7.14;0.75;0.07;0.98
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Közép-Európai Részvény Befektetési Alap;Közép-Európai Részvény PI sorozat;HU0000728183;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;PLN;769,880,594.68;0.8;20;éves;0.15;0.5;;8,122,291.00;5,796,540.00;0.00;386,384.00;547,660.00;789,186.00;602,521.00;0.00;0.00;0;7,519,770.00;77.08;7.28;0.75;0.07;0.98
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Kötvény Befektetési Alap;Lengyel Kötvény P sorozat;HU0000713565;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;PLN;5,056,563,748.33;1.5;20;éves;0.08;0.01;;75,475,966.00;60,760,305.00;0.00;2,531,947.00;3,447,345.00;8,520,291.00;216,078.00;0.00;0.00;0;75,259,888.00;80.73;4.58;1.20;0.07;1.49
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Kötvény Befektetési Alap;Lengyel Kötvény A sorozat;HU0000705256;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;HUF;211,390,841.83;2;20;éves;0.08;0.01;;3,150,509.00;2,536,787.00;0.00;105,711.00;143,759.00;355,381.00;8,871.00;0.00;0.00;0;3,141,638.00;80.75;4.58;1.20;0.07;1.49
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Kötvény Befektetési Alap;Lengyel Kötvény I sorozat;HU0000710942;nyílt végű;határozatlan;értékpapíralap;hosszú kötvényalap;külföldi;PLN;10,524,118,484.28;1;20;éves;0.08;0.01;;83,339,214.00;52,693,184.00;0.00;5,269,873.00;7,172,927.00;17,748,986.00;454,244.00;0.00;0.00;0;82,884,970.00;63.57;8.65;0.50;0.07;0.79
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Pénzpiaci Befektetési Alap;Lengyel Pénzpiaci A sorozat;HU0000711601;nyílt végű;határozatlan;értékpapíralap;sztenderd pénzpiaci alap;külföldi;PLN;9,305,574,209.15;1;;0;0.07;0.01;;65,286,525.00;46,192,089.00;0.00;4,726,602.00;4,966,676.00;9,229,304.00;171,854.00;0.00;0.00;0;65,114,671.00;70.94;7.63;0.50;0.05;0.70
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Pénzpiaci Befektetési Alap;Lengyel Pénzpiaci I sorozat;HU0000711619;nyílt végű;határozatlan;értékpapíralap;sztenderd pénzpiaci alap;külföldi;PLN;10,759,035,671.05;0.8;;0;0.07;0.01;;54,243,838.00;32,098,504.00;0.00;5,474,126.00;5,763,282.00;10,713,861.00;194,065.00;0.00;0.00;0;54,049,773.00;59.39;10.66;0.30;0.05;0.50
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Részvény Befektetési Alap;Lengyel Részvény B sorozat;HU0000710843;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;HUF;2,608,192,494.79;3;20;éves;0.08;0.01;;63,215,023.00;51,526,691.00;0.00;1,325,454.00;3,611,272.00;2,648,096.00;4,103,510.00;0.00;0.00;0;59,111,513.00;87.17;6.11;1.98;0.14;2.27
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Részvény Befektetési Alap;Lengyel Részvény A sorozat;HU0000710835;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;PLN;6,743,165,915.08;4;20;éves;0.08;0.01;;160,418,030.00;132,963,884.00;0.00;3,420,314.00;9,253,381.00;7,085,353.00;7,695,098.00;0.00;0.00;0;152,722,932.00;87.06;6.06;1.97;0.14;2.26
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Lengyel Részvény Befektetési Alap;Lengyel Részvény I sorozat;HU0000710850;nyílt végű;határozatlan;értékpapíralap;részvényalap;külföldi;PLN;6,790,460,230.48;1;20;éves;0.08;0.01;;64,555,776.00;34,473,145.00;0.00;3,458,421.00;9,493,505.00;6,685,098.00;10,445,607.00;0.00;0.00;0;54,110,169.00;63.71;17.54;0.51;0.14;0.80
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Indexkövető Részvény Részalap;Magyar Indexkövető B sorozat;HU0000727474;nyílt végű;határozatlan;értékpapíralap;indexkövető alap;hazai;HUF;84,534,541.20;2.15;;0;0.04;0.07;;1,964,431.00;1,652,098.00;0.00;42,561.00;33,567.00;91,672.00;144,533.00;0.00;0.00;0;1,819,898.00;90.78;1.84;1.95;0.04;2.15
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Indexkövető Részvény Részalap;Magyar Indexkövető R sorozat;HU0000727482;nyílt végű;határozatlan;értékpapíralap;indexkövető alap;hazai;HUF;1,961,303,065.71;0.85;;0;0.04;0.07;;18,861,464.00;11,710,017.00;0.00;986,013.00;800,539.00;1,982,009.00;3,382,886.00;0.00;0.00;0;15,478,578.00;75.65;5.17;0.60;0.04;0.79
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Kötvény Befektetési Alap;Magyar Kötvény I sorozat;HU0000718127;nyílt végű;határozatlan;értékpapíralap;kötvényalap;hazai;HUF;34,309,752,657.57;0.25;;0;0.017;0.5;;142,759,190.00;85,704,974.00;0.00;17,151,477.00;6,289,481.00;33,543,633.00;69,625.00;0.00;0.00;0;142,689,565.00;60.06;4.41;0.25;0.02;0.42
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Kötvény Befektetési Alap;Magyar Kötvény A sorozat;HU0000702493;nyílt végű;határozatlan;értékpapíralap;kötvényalap;hazai;HUF;14,010,104,696.52;1.75;20;éves;0.017;0.5;;233,177,415.00;209,932,201.00;0.00;7,002,062.00;2,595,272.00;13,620,084.00;27,796.00;0.00;0.00;0;233,149,619.00;90.04;1.11;1.50;0.02;1.66
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Pénzpiaci Befektetési Alap;Magyar Pénzpiaci A sorozat;HU0000702303;nyílt végű;határozatlan;értékpapíralap;sztenderd pénzpiaci alap;hazai;HUF;15,007,400,157.39;0.75;;0;0.08;0.5;;139,032,634.00;112,527,508.00;0.00;7,524,937.00;3,031,474.00;14,638,975.00;1,309,740.00;0.00;0.00;0;137,722,894.00;81.71;2.20;0.75;0.02;0.92
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Magyar Pénzpiaci Befektetési Alap;Magyar Pénzpiaci I sorozat;HU0000718135;nyílt végű;határozatlan;értékpapíralap;sztenderd pénzpiaci alap;hazai;HUF;18,268,480,436.51;0.25;;0;0.08;0.5;;54,422,208.00;21,875,953.00;0.00;9,143,046.00;3,724,144.00;18,326,437.00;1,352,628.00;0.00;0.00;0;53,069,580.00;41.22;7.02;0.12;0.02;0.29
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Maraton ESG Abszolút Hozamú Befektetési Alap;Maraton C sorozat;HU0000716055;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;CZK;52,339,378.78;2.25;20;éves;0.027;0.5;;1,190,686.00;1,055,666.00;0.00;26,993.00;18,296.00;58,550.00;31,181.00;0.00;0.00;0;1,159,505.00;91.04;1.58;2.02;0.03;2.22
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Maraton ESG Abszolút Hozamú Befektetési Alap;Maraton EI sorozat;HU0000729579;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;EUR;97,548,383.66;0.8;20;éves;0.027;0.5;;1,538,361.00;739,017.00;551,961.00;49,119.00;32,870.00;98,087.00;67,307.00;0.00;0.00;0;919,093.00;80.41;3.58;0.76;0.03;0.94
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Maraton ESG Abszolút Hozamú Befektetési Alap;Maraton A sorozat;HU0000714886;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;HUF;3,095,627,370.50;2.25;20;éves;0.027;0.5;;68,653,690.00;60,844,418.00;0.00;1,554,978.00;1,039,192.00;3,034,501.00;2,180,601.00;0.00;0.00;0;66,473,089.00;91.53;1.56;1.97;0.03;2.15
VIG Befektetési Alapkezelő Magyarország Zártkörűen Működő Részvénytársaság;VIG Maraton ESG Abszolút Hozamú Befektetési Alap;Maraton E sorozat;HU0000714894;nyílt végű;határozatlan;értékpapíralap;abszolút hozamú alap;külföldi;EUR;1,494,222,726.09;2.25;20;éves;0.027;0.5;;33,265,707.00;29,424,590.00;0.00;752,192.00;502,050.00;1,488,249.00;1,098,626.00;0.00;0.00;0;32,167,081.00;91.47;1.56;1.97;0.03;2.15
